event_timestamp,weatherkit_observed_temperature_C,weatherkit_observed_humidity_pc,weatherkit_observed_air_pressure_kPa,weatherkit_observed_cloud_cover_pc,weatherkit_observed_wind_direction_deg,weatherkit_observed_wind_speed_km_h,weatherkit_forecast_temp_C,weatherkit_forecast_humidity_pc,weatherkit_forecast_air_pressure_kPa,weatherkit_forecast_cloud_cover_pc,weatherkit_forecast_wind_direction_deg,weatherkit_forecast_wind_speed_km_h,load_MW
2023-06-25 06:15:00+05:30,25.88,91.0,100.344,88.0,229.0,11.62,25.6,92.0,100.385,94.0,225.0,14.61,287.537198
2023-06-25 06:30:00+05:30,25.91,91.0,100.354,88.0,229.0,12.08,25.89,91.0,100.428,97.0,226.0,14.42,288.94572
2023-06-25 06:45:00+05:30,25.96,91.0,100.365,87.0,230.0,12.16,25.89,91.0,100.428,97.0,226.0,14.42,287.18417
2023-06-25 07:00:00+05:30,26.04,90.0,100.379,86.0,230.0,11.96,25.89,91.0,100.428,97.0,226.0,14.42,289.737652
2023-06-25 07:15:00+05:30,26.41,89.0,100.399,85.0,227.0,11.36,25.89,91.0,100.428,97.0,226.0,14.42,291.9930990000001
2023-06-25 07:30:00+05:30,26.5,89.0,100.414,84.0,227.0,11.03,26.5,88.0,100.486,87.0,228.0,12.4,293.7372890000001
2023-06-25 07:45:00+05:30,26.6,88.0,100.43,83.0,228.0,10.82,26.5,88.0,100.486,87.0,228.0,12.4,296.93142
2023-06-25 08:00:00+05:30,26.69,88.0,100.446,82.0,229.0,10.58,26.5,88.0,100.486,87.0,228.0,12.4,302.000846
2023-06-25 08:15:00+05:30,27.04,86.0,100.46,80.0,228.0,10.68,26.5,88.0,100.486,87.0,228.0,12.4,305.076988
2023-06-25 08:30:00+05:30,27.15,86.0,100.473,79.0,228.0,10.61,27.21,86.0,100.541,92.0,231.0,12.41,311.163071
2023-06-25 08:45:00+05:30,27.3,85.0,100.484,80.0,227.0,10.75,27.21,86.0,100.541,92.0,231.0,12.41,316.4697700000001
2023-06-25 09:00:00+05:30,27.46,85.0,100.493,82.0,227.0,11.03,27.21,86.0,100.541,92.0,231.0,12.41,323.677877
2023-06-25 09:15:00+05:30,27.74,84.0,100.493,83.0,227.0,13.52,27.21,86.0,100.541,92.0,231.0,12.41,324.318369
2023-06-25 09:30:00+05:30,27.9,84.0,100.499,86.0,228.0,13.95,27.86,83.0,100.573,94.0,231.0,10.98,328.907243
2023-06-25 09:45:00+05:30,28.1,83.0,100.505,87.0,227.0,14.13,27.86,83.0,100.573,94.0,231.0,10.98,336.339579
2023-06-25 10:00:00+05:30,28.34,82.0,100.51,86.0,227.0,14.08,27.86,83.0,100.573,94.0,231.0,10.98,338.795998
2023-06-25 10:15:00+05:30,28.25,82.0,100.516,85.0,228.0,14.09,27.86,83.0,100.573,94.0,231.0,10.98,343.23294
2023-06-25 10:30:00+05:30,28.37,82.0,100.518,85.0,226.0,13.93,28.57,80.0,100.591,92.0,230.0,12.68,348.00496
2023-06-25 10:45:00+05:30,28.48,81.0,100.52,85.0,225.0,14.09,28.57,80.0,100.591,92.0,230.0,12.68,350.422045
2023-06-25 11:00:00+05:30,28.55,81.0,100.52,85.0,223.0,14.41,28.57,80.0,100.591,92.0,230.0,12.68,351.754852
2023-06-25 11:15:00+05:30,28.6,81.0,100.518,86.0,221.0,14.78,28.57,80.0,100.591,92.0,230.0,12.68,353.284216
2023-06-25 11:30:00+05:30,28.61,80.0,100.515,87.0,220.0,15.1,29.15,78.0,100.579,92.0,228.0,13.83,354.22068
2023-06-25 11:45:00+05:30,28.71,80.0,100.51,88.0,220.0,15.27,29.15,78.0,100.579,92.0,228.0,13.83,356.3282430000001
2023-06-25 12:00:00+05:30,28.86,79.0,100.504,89.0,220.0,15.37,29.15,78.0,100.579,92.0,228.0,13.83,357.934056
2023-06-25 12:15:00+05:30,29.01,79.0,100.496,90.0,221.0,15.43,29.15,78.0,100.579,92.0,228.0,13.83,358.944031
2023-06-25 12:30:00+05:30,29.34,79.0,100.488,93.0,219.0,14.1,29.24,77.0,100.547,94.0,231.0,13.54,360.518682
2023-06-25 12:45:00+05:30,29.47,78.0,100.477,92.0,220.0,14.48,29.24,77.0,100.547,94.0,231.0,13.54,357.269069
2023-06-25 13:00:00+05:30,29.59,78.0,100.465,91.0,220.0,15.01,29.24,77.0,100.547,94.0,231.0,13.54,357.224556
2023-06-25 13:15:00+05:30,29.68,77.0,100.452,90.0,221.0,15.56,29.24,77.0,100.547,94.0,231.0,13.54,353.3227950000001
2023-06-25 13:30:00+05:30,29.56,78.0,100.433,89.0,224.0,15.67,29.69,75.0,100.497,96.0,226.0,13.65,350.7788740000001
2023-06-25 13:45:00+05:30,29.62,77.0,100.42,89.0,224.0,15.9,29.69,75.0,100.497,96.0,226.0,13.65,351.8550259999999
2023-06-25 14:00:00+05:30,29.69,77.0,100.406,90.0,224.0,16.059,29.69,75.0,100.497,96.0,226.0,13.65,356.230316
2023-06-25 14:15:00+05:30,29.75,77.0,100.393,91.0,224.0,16.14,29.69,75.0,100.497,96.0,226.0,13.65,358.593478
2023-06-25 14:30:00+05:30,29.79,77.0,100.383,91.0,224.0,16.19,29.88,75.0,100.458,96.0,226.0,13.49,355.065338
2023-06-25 14:45:00+05:30,29.76,77.0,100.374,92.0,225.0,16.18,29.88,75.0,100.458,96.0,226.0,13.49,352.620914
2023-06-25 15:00:00+05:30,29.7,77.0,100.366,92.0,226.0,16.129,29.88,75.0,100.458,96.0,226.0,13.49,356.257783
2023-06-25 15:15:00+05:30,29.61,77.0,100.36,92.0,227.0,16.04,29.88,75.0,100.458,96.0,226.0,13.49,353.620767
2023-06-25 15:30:00+05:30,29.36,79.0,100.353,92.0,228.0,15.73,29.58,75.0,100.43,93.0,225.0,13.29,354.665888
2023-06-25 15:45:00+05:30,29.27,79.0,100.349,92.0,227.0,15.55,29.58,75.0,100.43,93.0,225.0,13.29,356.296108
2023-06-25 16:00:00+05:30,29.17,79.0,100.345,91.0,227.0,15.32,29.58,75.0,100.43,93.0,225.0,13.29,352.594167
2023-06-25 16:15:00+05:30,29.07,80.0,100.342,91.0,226.0,15.09,29.58,75.0,100.43,93.0,225.0,13.29,349.047391
2023-06-25 16:30:00+05:30,29.24,79.0,100.332,90.0,230.0,15.2,29.34,76.0,100.406,92.0,220.0,13.21,347.289429
2023-06-25 16:45:00+05:30,29.14,79.0,100.332,91.0,229.0,15.17,29.34,76.0,100.406,92.0,220.0,13.21,345.913421
2023-06-25 17:00:00+05:30,29.01,80.0,100.333,91.0,229.0,15.12,29.34,76.0,100.406,92.0,220.0,13.21,346.0440430000001
2023-06-25 17:15:00+05:30,28.86,80.0,100.336,91.0,228.0,15.04,29.34,76.0,100.406,92.0,220.0,13.21,346.846562
2023-06-25 17:30:00+05:30,29.42,79.0,100.319,92.0,230.0,15.06,28.65,78.0,100.413,90.0,219.0,12.67,348.038144
2023-06-25 17:45:00+05:30,29.29,79.0,100.326,92.0,229.0,14.76,28.65,78.0,100.413,90.0,219.0,12.67,343.167013
2023-06-25 18:00:00+05:30,29.21,80.0,100.334,92.0,228.0,14.44,28.65,78.0,100.413,90.0,219.0,12.67,342.910219
2023-06-25 18:15:00+05:30,29.13,80.0,100.345,92.0,227.0,14.09,28.65,78.0,100.413,90.0,219.0,12.67,342.737517
2023-06-25 18:30:00+05:30,29.13,80.0,100.359,96.0,225.0,13.54,28.19,81.0,100.457,90.0,222.0,12.77,341.486422
2023-06-25 18:45:00+05:30,29.0,81.0,100.373,96.0,224.0,13.28,28.19,81.0,100.457,90.0,222.0,12.77,345.201179
2023-06-25 19:00:00+05:30,28.83,81.0,100.389,96.0,225.0,13.06,28.19,81.0,100.457,90.0,222.0,12.77,348.12581
2023-06-25 19:15:00+05:30,28.65,82.0,100.406,96.0,225.0,12.91,28.19,81.0,100.457,90.0,222.0,12.77,354.136061
2023-06-25 19:30:00+05:30,27.66,83.0,100.424,96.0,225.0,12.86,27.53,84.0,100.525,94.0,220.0,13.28,355.795881
2023-06-25 19:45:00+05:30,27.51,83.0,100.441,96.0,223.0,12.91,27.53,84.0,100.525,94.0,220.0,13.28,354.351244
2023-06-25 20:00:00+05:30,27.43,84.0,100.46,96.0,221.0,13.12,27.53,84.0,100.525,94.0,220.0,13.28,351.233995
2023-06-25 20:15:00+05:30,27.26,84.0,100.479,96.0,219.0,13.52,27.53,84.0,100.525,94.0,220.0,13.28,350.956462
2023-06-25 20:30:00+05:30,27.15,85.0,100.496,96.0,217.0,13.57,27.09,86.0,100.583,94.0,219.0,13.63,350.100684
2023-06-25 20:45:00+05:30,27.06,85.0,100.511,96.0,215.0,13.66,27.09,86.0,100.583,94.0,219.0,13.63,350.560558
2023-06-25 21:00:00+05:30,26.98,86.0,100.525,96.0,213.0,13.7,27.09,86.0,100.583,94.0,219.0,13.63,349.343508
2023-06-25 21:15:00+05:30,26.8,86.0,100.544,95.0,211.0,14.78,27.09,86.0,100.583,94.0,219.0,13.63,346.167713
2023-06-25 21:30:00+05:30,26.7,87.0,100.556,95.0,211.0,15.11,26.74,88.0,100.625,95.0,215.0,13.52,346.000402
2023-06-25 21:45:00+05:30,26.63,87.0,100.566,95.0,211.0,15.3,26.74,88.0,100.625,95.0,215.0,13.52,348.6123740000001
2023-06-25 22:00:00+05:30,26.6,88.0,100.575,95.0,211.0,15.35,26.74,88.0,100.625,95.0,215.0,13.52,340.046868
2023-06-25 22:15:00+05:30,26.74,87.0,100.582,95.0,212.0,15.42,26.74,88.0,100.625,95.0,215.0,13.52,342.708981
2023-06-25 22:30:00+05:30,26.7,88.0,100.587,95.0,212.0,15.33,26.43,90.0,100.66,95.0,212.0,13.58,339.038784
2023-06-25 22:45:00+05:30,26.66,88.0,100.589,94.0,212.0,15.4,26.43,90.0,100.66,95.0,212.0,13.58,335.690142
2023-06-25 23:00:00+05:30,26.64,89.0,100.589,93.0,212.0,15.53,26.43,90.0,100.66,95.0,212.0,13.58,334.014379
2023-06-25 23:15:00+05:30,26.48,90.0,100.583,92.0,213.0,15.91,26.43,90.0,100.66,95.0,212.0,13.58,331.393679
2023-06-25 23:30:00+05:30,26.37,90.0,100.579,90.0,213.0,15.96,26.21,91.0,100.647,96.0,212.0,13.65,304.304688
2023-06-25 23:45:00+05:30,26.27,91.0,100.573,89.0,215.0,16.01,26.21,91.0,100.647,96.0,212.0,13.65,322.693883
2023-06-26 00:00:00+05:30,26.18,91.0,100.566,87.0,217.0,16.03,26.21,91.0,100.647,96.0,212.0,13.65,322.0424490000001
2023-06-26 00:15:00+05:30,26.19,90.0,100.577,88.0,217.0,12.33,26.21,91.0,100.647,96.0,212.0,13.65,316.493975
2023-06-26 00:30:00+05:30,26.1,90.0,100.566,87.0,219.0,12.45,26.19,90.0,100.553,93.0,209.0,14.03,311.833215
2023-06-26 00:45:00+05:30,26.03,90.0,100.554,88.0,220.0,12.76,26.19,90.0,100.553,93.0,209.0,14.03,309.404465
2023-06-26 01:00:00+05:30,25.98,90.0,100.538,90.0,221.0,13.25,26.19,90.0,100.553,93.0,209.0,14.03,307.0027580000001
2023-06-26 01:15:00+05:30,25.94,91.0,100.522,92.0,221.0,13.78,26.19,90.0,100.553,93.0,209.0,14.03,305.090384
2023-06-26 01:30:00+05:30,25.93,90.0,100.504,89.0,221.0,14.4,25.82,90.0,100.5,91.0,212.0,13.54,301.809478
2023-06-26 01:45:00+05:30,25.92,90.0,100.489,89.0,222.0,14.58,25.82,90.0,100.5,91.0,212.0,13.54,300.7816640000001
2023-06-26 02:00:00+05:30,25.92,90.0,100.475,91.0,223.0,14.5,25.82,90.0,100.5,91.0,212.0,13.54,297.080347
2023-06-26 02:15:00+05:30,25.92,90.0,100.464,94.0,225.0,14.36,25.82,90.0,100.5,91.0,212.0,13.54,295.180745
2023-06-26 02:30:00+05:30,25.91,90.0,100.453,96.0,227.0,14.18,25.48,91.0,100.466,94.0,217.0,13.35,290.642489
2023-06-26 02:45:00+05:30,25.87,90.0,100.444,97.0,229.0,14.17,25.48,91.0,100.466,94.0,217.0,13.35,288.813175
2023-06-26 03:00:00+05:30,25.8,90.0,100.437,98.0,231.0,14.21,25.48,91.0,100.466,94.0,217.0,13.35,285.872067
2023-06-26 03:15:00+05:30,25.96,90.0,100.426,98.0,226.0,15.04,25.48,91.0,100.466,94.0,217.0,13.35,285.518115
2023-06-26 03:30:00+05:30,25.98,90.0,100.421,99.0,227.0,14.78,25.76,90.0,100.437,96.0,220.0,12.49,283.371102
2023-06-26 03:45:00+05:30,25.99,90.0,100.418,99.0,228.0,14.74,25.76,90.0,100.437,96.0,220.0,12.49,284.139227
2023-06-26 04:00:00+05:30,26.0,89.0,100.417,98.0,229.0,14.72,25.76,90.0,100.437,96.0,220.0,12.49,286.179602
2023-06-26 04:15:00+05:30,26.01,89.0,100.418,98.0,230.0,14.75,25.76,90.0,100.437,96.0,220.0,12.49,288.309727
2023-06-26 04:30:00+05:30,25.52,91.0,100.418,98.0,225.0,13.33,25.94,89.0,100.438,92.0,226.0,12.87,286.201309
2023-06-26 04:45:00+05:30,25.53,91.0,100.424,98.0,226.0,13.55,25.94,89.0,100.438,92.0,226.0,12.87,285.672497
2023-06-26 05:00:00+05:30,25.5,91.0,100.433,98.0,227.0,13.91,25.94,89.0,100.438,92.0,226.0,12.87,284.091976
2023-06-26 05:15:00+05:30,25.46,91.0,100.445,98.0,227.0,14.29,25.94,89.0,100.438,92.0,226.0,12.87,287.678716
2023-06-26 05:30:00+05:30,25.27,92.0,100.462,98.0,225.0,14.49,26.08,89.0,100.459,96.0,234.0,12.5,291.619859
2023-06-26 05:45:00+05:30,25.22,92.0,100.472,98.0,224.0,14.58,26.08,89.0,100.459,96.0,234.0,12.5,295.082985
2023-06-26 06:00:00+05:30,25.15,92.0,100.484,98.0,224.0,14.56,26.08,89.0,100.459,96.0,234.0,12.5,304.010586
2023-06-26 06:15:00+05:30,25.1,92.0,100.497,98.0,224.0,14.45,26.08,89.0,100.459,96.0,234.0,12.5,309.49194
2023-06-26 06:30:00+05:30,25.21,92.0,100.514,98.0,224.0,14.29,26.32,90.0,100.507,91.0,235.0,12.02,317.359203
2023-06-26 06:45:00+05:30,25.33,91.0,100.529,97.0,224.0,14.08,26.32,90.0,100.507,91.0,235.0,12.02,326.095204
2023-06-26 07:00:00+05:30,25.49,91.0,100.548,97.0,224.0,13.79,26.32,90.0,100.507,91.0,235.0,12.02,337.62189
2023-06-26 07:15:00+05:30,25.68,91.0,100.567,97.0,224.0,13.46,26.32,90.0,100.507,91.0,235.0,12.02,352.154869
2023-06-26 07:30:00+05:30,25.82,90.0,100.592,96.0,226.0,13.25,26.98,88.0,100.573,92.0,240.0,13.23,369.893191
2023-06-26 07:45:00+05:30,25.91,90.0,100.605,95.0,225.0,12.92,26.98,88.0,100.573,92.0,240.0,13.23,386.058641
2023-06-26 08:00:00+05:30,25.99,90.0,100.615,93.0,224.0,12.56,26.98,88.0,100.573,92.0,240.0,13.23,406.39003
2023-06-26 08:15:00+05:30,26.52,89.0,100.624,91.0,222.0,12.27,26.98,88.0,100.573,92.0,240.0,13.23,426.12202300000007
2023-06-26 08:30:00+05:30,26.65,89.0,100.631,90.0,221.0,12.1,27.4,86.0,100.626,92.0,233.0,13.91,445.111066
2023-06-26 08:45:00+05:30,26.76,89.0,100.638,91.0,222.0,12.21,27.4,86.0,100.626,92.0,233.0,13.91,464.648139
2023-06-26 09:00:00+05:30,26.87,88.0,100.645,93.0,223.0,12.56,27.4,86.0,100.626,92.0,233.0,13.91,478.167965
2023-06-26 09:15:00+05:30,26.98,88.0,100.651,95.0,225.0,13.01,27.4,86.0,100.626,92.0,233.0,13.91,496.463963
2023-06-26 09:30:00+05:30,26.97,88.0,100.65,96.0,230.0,14.04,27.74,84.0,100.667,88.0,240.0,13.98,506.899427
2023-06-26 09:45:00+05:30,27.03,88.0,100.656,97.0,232.0,14.37,27.74,84.0,100.667,88.0,240.0,13.98,517.0052919999998
2023-06-26 10:00:00+05:30,27.09,87.0,100.661,96.0,233.0,14.99,27.74,84.0,100.667,88.0,240.0,13.98,526.90035
2023-06-26 10:15:00+05:30,27.16,87.0,100.663,96.0,233.0,15.54,27.74,84.0,100.667,88.0,240.0,13.98,534.131797
2023-06-26 10:30:00+05:30,27.32,87.0,100.662,95.0,234.0,16.09,28.18,82.0,100.673,87.0,235.0,13.73,533.2373150000002
2023-06-26 10:45:00+05:30,27.48,86.0,100.659,95.0,235.0,16.36,28.18,82.0,100.673,87.0,235.0,13.73,539.072038
2023-06-26 11:00:00+05:30,27.71,85.0,100.653,96.0,235.0,16.46,28.18,82.0,100.673,87.0,235.0,13.73,541.5560389999998
2023-06-26 11:15:00+05:30,27.9,85.0,100.646,97.0,233.0,16.28,28.18,82.0,100.673,87.0,235.0,13.73,542.262245
2023-06-26 11:30:00+05:30,28.15,84.0,100.636,98.0,233.0,16.35,28.45,81.0,100.665,90.0,234.0,13.74,543.609522
2023-06-26 11:45:00+05:30,28.29,84.0,100.63,98.0,232.0,16.44,28.45,81.0,100.665,90.0,234.0,13.74,538.969361
2023-06-26 12:00:00+05:30,28.4,83.0,100.624,98.0,231.0,16.54,28.45,81.0,100.665,90.0,234.0,13.74,538.646725
2023-06-26 12:15:00+05:30,28.48,83.0,100.618,98.0,229.0,16.64,28.45,81.0,100.665,90.0,234.0,13.74,536.828493
2023-06-26 12:30:00+05:30,28.89,81.0,100.606,96.0,230.0,17.28,28.71,80.0,100.628,92.0,231.0,14.25,539.0073610000002
2023-06-26 12:45:00+05:30,28.97,80.0,100.597,96.0,231.0,17.17,28.71,80.0,100.628,92.0,231.0,14.25,533.768997
2023-06-26 13:00:00+05:30,29.05,80.0,100.587,96.0,233.0,17.0,28.71,80.0,100.628,92.0,231.0,14.25,532.5244700000002
2023-06-26 13:15:00+05:30,29.13,80.0,100.575,96.0,235.0,16.8,28.71,80.0,100.628,92.0,231.0,14.25,528.3420639999998
2023-06-26 13:30:00+05:30,29.35,79.0,100.565,96.0,236.0,16.84,29.1,78.0,100.578,93.0,231.0,14.41,525.307682
2023-06-26 13:45:00+05:30,29.38,79.0,100.554,96.0,237.0,16.7,29.1,78.0,100.578,93.0,231.0,14.41,520.089423
2023-06-26 14:00:00+05:30,29.41,79.0,100.542,96.0,237.0,16.61,29.1,78.0,100.578,93.0,231.0,14.41,519.1127230000002
2023-06-26 14:15:00+05:30,29.42,78.0,100.53,96.0,237.0,16.55,29.1,78.0,100.578,93.0,231.0,14.41,516.427498
2023-06-26 14:30:00+05:30,29.45,79.0,100.527,96.0,237.0,16.5,29.42,77.0,100.539,93.0,235.0,15.21,520.053894
2023-06-26 14:45:00+05:30,29.41,79.0,100.517,96.0,238.0,16.54,29.42,77.0,100.539,93.0,235.0,15.21,517.554849
2023-06-26 15:00:00+05:30,29.36,79.0,100.509,96.0,240.0,16.67,29.42,77.0,100.539,93.0,235.0,15.21,509.47066
2023-06-26 15:15:00+05:30,29.29,79.0,100.5,96.0,242.0,16.81,29.42,77.0,100.539,93.0,235.0,15.21,504.647217
2023-06-26 15:30:00+05:30,29.43,79.0,100.492,96.0,244.0,16.9,29.17,77.0,100.496,94.0,237.0,16.81,505.343511
2023-06-26 15:45:00+05:30,29.34,79.0,100.482,97.0,245.0,16.89,29.17,77.0,100.496,94.0,237.0,16.81,504.050087
2023-06-26 16:00:00+05:30,29.24,79.0,100.472,97.0,246.0,16.83,29.17,77.0,100.496,94.0,237.0,16.81,499.13434000000007
2023-06-26 16:15:00+05:30,29.12,79.0,100.462,97.0,246.0,16.72,29.17,77.0,100.496,94.0,237.0,16.81,494.85491900000005
2023-06-26 16:30:00+05:30,28.28,80.0,100.469,98.0,248.0,16.44,28.8,77.0,100.464,96.0,237.0,16.66,490.125118
2023-06-26 16:45:00+05:30,28.19,80.0,100.465,98.0,249.0,16.04,28.8,77.0,100.464,96.0,237.0,16.66,487.232192
2023-06-26 17:00:00+05:30,28.15,80.0,100.46,98.0,248.0,15.27,28.8,77.0,100.464,96.0,237.0,16.66,482.522071
2023-06-26 17:15:00+05:30,28.12,80.0,100.456,98.0,246.0,14.38,28.8,77.0,100.464,96.0,237.0,16.66,480.167636
2023-06-26 17:30:00+05:30,28.24,80.0,100.441,99.0,246.0,12.31,28.55,78.0,100.463,97.0,238.0,14.81,477.569242
2023-06-26 17:45:00+05:30,28.16,80.0,100.447,99.0,246.0,11.92,28.55,78.0,100.463,97.0,238.0,14.81,466.608599
2023-06-26 18:00:00+05:30,28.06,81.0,100.46,99.0,247.0,11.62,28.55,78.0,100.463,97.0,238.0,14.81,456.930619
2023-06-26 18:15:00+05:30,27.95,81.0,100.475,99.0,249.0,11.38,28.55,78.0,100.463,97.0,238.0,14.81,451.215111
2023-06-26 18:30:00+05:30,27.92,81.0,100.497,99.0,251.0,11.34,28.14,80.0,100.498,97.0,234.0,13.55,443.604233
2023-06-26 18:45:00+05:30,27.82,82.0,100.509,99.0,251.0,11.15,28.14,80.0,100.498,97.0,234.0,13.55,435.323535
2023-06-26 19:00:00+05:30,27.74,82.0,100.521,99.0,250.0,11.02,28.14,80.0,100.498,97.0,234.0,13.55,427.634368
2023-06-26 19:15:00+05:30,27.82,82.0,100.533,99.0,247.0,11.01,28.14,80.0,100.498,97.0,234.0,13.55,422.633762
2023-06-26 19:30:00+05:30,27.63,83.0,100.545,99.0,246.0,10.83,27.55,83.0,100.544,96.0,230.0,12.7,420.881895
2023-06-26 19:45:00+05:30,27.5,83.0,100.558,99.0,244.0,10.7,27.55,83.0,100.544,96.0,230.0,12.7,416.974323
2023-06-26 20:00:00+05:30,27.39,84.0,100.571,99.0,243.0,10.54,27.55,83.0,100.544,96.0,230.0,12.7,405.126149
2023-06-26 20:15:00+05:30,27.27,85.0,100.584,99.0,239.0,10.28,27.55,83.0,100.544,96.0,230.0,12.7,399.809489
2023-06-26 20:30:00+05:30,27.18,85.0,100.595,99.0,238.0,10.18,27.19,85.0,100.593,96.0,224.0,12.27,394.788265
2023-06-26 20:45:00+05:30,27.11,85.0,100.604,99.0,236.0,10.27,27.19,85.0,100.593,96.0,224.0,12.27,391.519526
2023-06-26 21:00:00+05:30,27.05,86.0,100.611,99.0,233.0,10.5,27.19,85.0,100.593,96.0,224.0,12.27,386.315425
2023-06-26 21:15:00+05:30,26.88,86.0,100.625,99.0,227.0,11.19,27.19,85.0,100.593,96.0,224.0,12.27,380.701576
2023-06-26 21:30:00+05:30,26.83,87.0,100.63,99.0,224.0,11.62,27.13,86.0,100.621,95.0,222.0,12.87,377.406581
2023-06-26 21:45:00+05:30,26.75,87.0,100.639,99.0,223.0,11.9,27.13,86.0,100.621,95.0,222.0,12.87,375.232913
2023-06-26 22:00:00+05:30,26.66,87.0,100.651,99.0,222.0,12.09,27.13,86.0,100.621,95.0,222.0,12.87,365.441045
2023-06-26 22:15:00+05:30,26.35,87.0,100.655,99.0,222.0,12.15,27.13,86.0,100.621,95.0,222.0,12.87,364.628435
2023-06-26 22:30:00+05:30,26.23,87.0,100.66,98.0,222.0,12.23,26.68,88.0,100.636,95.0,224.0,13.04,359.591714
2023-06-26 22:45:00+05:30,26.11,88.0,100.661,98.0,221.0,12.24,26.68,88.0,100.636,95.0,224.0,13.04,354.814756
2023-06-26 23:00:00+05:30,25.99,88.0,100.657,98.0,220.0,12.15,26.68,88.0,100.636,95.0,224.0,13.04,348.51288
2023-06-26 23:15:00+05:30,25.84,89.0,100.651,98.0,219.0,12.12,26.68,88.0,100.636,95.0,224.0,13.04,343.614003
2023-06-26 23:30:00+05:30,25.74,89.0,100.642,98.0,219.0,12.1,26.35,89.0,100.615,94.0,228.0,13.66,313.8456720000001
2023-06-26 23:45:00+05:30,25.64,89.0,100.635,98.0,219.0,12.23,26.35,89.0,100.615,94.0,228.0,13.66,336.635369
2023-06-27 00:00:00+05:30,25.55,90.0,100.626,98.0,219.0,12.48,26.35,89.0,100.615,94.0,228.0,13.66,309.0
2023-06-27 00:15:00+05:30,26.0,91.0,100.616,98.0,226.0,12.75,26.35,89.0,100.615,94.0,228.0,13.66,305.0
2023-06-27 00:30:00+05:30,25.91,92.0,100.604,98.0,227.0,13.24,26.05,90.0,100.587,98.0,224.0,12.7,301.0
2023-06-27 00:45:00+05:30,25.84,92.0,100.591,98.0,229.0,13.73,26.05,90.0,100.587,98.0,224.0,12.7,296.0
2023-06-27 01:00:00+05:30,25.77,92.0,100.577,98.0,232.0,14.31,26.05,90.0,100.587,98.0,224.0,12.7,289.0
2023-06-27 01:15:00+05:30,25.65,93.0,100.559,98.0,234.0,14.88,26.05,90.0,100.587,98.0,224.0,12.7,286.0
2023-06-27 01:30:00+05:30,25.62,94.0,100.543,98.0,236.0,15.18,25.77,90.0,100.518,98.0,230.0,13.02,285.0
2023-06-27 01:45:00+05:30,25.59,94.0,100.529,98.0,238.0,15.43,25.77,90.0,100.518,98.0,230.0,13.02,283.0
2023-06-27 02:00:00+05:30,25.57,94.0,100.516,98.0,241.0,15.57,25.77,90.0,100.518,98.0,230.0,13.02,281.0
2023-06-27 02:15:00+05:30,25.55,94.0,100.503,98.0,242.0,15.63,25.77,90.0,100.518,98.0,230.0,13.02,276.0
2023-06-27 02:30:00+05:30,25.52,94.0,100.492,98.0,244.0,15.57,25.59,90.0,100.462,98.0,230.0,14.15,274.0
2023-06-27 02:45:00+05:30,25.44,94.0,100.483,98.0,244.0,15.36,25.59,90.0,100.462,98.0,230.0,14.15,272.0
2023-06-27 03:00:00+05:30,25.33,94.0,100.475,98.0,243.0,15.01,25.59,90.0,100.462,98.0,230.0,14.15,269.0
2023-06-27 03:15:00+05:30,25.22,94.0,100.468,98.0,242.0,14.57,25.59,90.0,100.462,98.0,230.0,14.15,266.0
2023-06-27 03:30:00+05:30,25.28,94.0,100.461,98.0,242.0,14.14,25.52,90.0,100.429,98.0,237.0,13.94,265.0
2023-06-27 03:45:00+05:30,25.2,94.0,100.454,98.0,241.0,13.6,25.52,90.0,100.429,98.0,237.0,13.94,264.0
2023-06-27 04:00:00+05:30,25.13,94.0,100.447,99.0,239.0,12.96,25.52,90.0,100.429,98.0,237.0,13.94,262.0
2023-06-27 04:15:00+05:30,25.08,94.0,100.431,99.0,241.0,14.07,25.52,90.0,100.429,98.0,237.0,13.94,263.0
2023-06-27 04:30:00+05:30,25.06,94.0,100.43,99.0,240.0,13.59,25.33,91.0,100.423,98.0,235.0,13.77,265.0
2023-06-27 04:45:00+05:30,25.08,94.0,100.432,97.0,239.0,13.24,25.33,91.0,100.423,98.0,235.0,13.77,265.0
2023-06-27 05:00:00+05:30,25.11,93.0,100.441,95.0,237.0,12.71,25.33,91.0,100.423,98.0,235.0,13.77,266.0
2023-06-27 05:15:00+05:30,25.18,94.0,100.445,93.0,235.0,12.34,25.33,91.0,100.423,98.0,235.0,13.77,268.0
2023-06-27 05:30:00+05:30,25.26,94.0,100.451,91.0,234.0,12.03,25.55,91.0,100.445,98.0,240.0,11.8,269.0
2023-06-27 05:45:00+05:30,25.34,94.0,100.458,91.0,233.0,11.85,25.55,91.0,100.445,98.0,240.0,11.8,275.0
2023-06-27 06:00:00+05:30,25.46,93.0,100.468,92.0,230.0,11.83,25.55,91.0,100.445,98.0,240.0,11.8,283.0
2023-06-27 06:15:00+05:30,25.54,93.0,100.477,94.0,230.0,11.73,25.55,91.0,100.445,98.0,240.0,11.8,290.0
2023-06-27 06:30:00+05:30,25.62,93.0,100.487,95.0,230.0,11.7,25.91,90.0,100.491,98.0,237.0,12.42,294.0
2023-06-27 06:45:00+05:30,25.88,92.0,100.513,98.0,231.0,10.58,25.91,90.0,100.491,98.0,237.0,12.42,304.0
2023-06-27 07:00:00+05:30,25.98,92.0,100.527,99.0,233.0,10.67,25.91,90.0,100.491,98.0,237.0,12.42,314.0
